station_id,state,station_name,latitude,longitude,html_url,rss_url,xml_url
K1D1,SD,MILBANK,45.23053,-96.56596,https://forecast.weather.gov/data/obhistory/K1D1.html,https://forecast.weather.gov/xml/current_obs/K1D1.rss,https://forecast.weather.gov/xml/current_obs/K1D1.xml
K9V9,SD,"Chamberlain, Chamberlain Municipal Airport",43.76667,-99.31833,https://forecast.weather.gov/data/obhistory/K9V9.html,https://forecast.weather.gov/xml/current_obs/K9V9.rss,https://forecast.weather.gov/xml/current_obs/K9V9.xml
KHON,SD,"Huron, Huron Regional Airport",44.38806,-98.22833,https://forecast.weather.gov/data/obhistory/KHON.html,https://forecast.weather.gov/xml/current_obs/KHON.rss,https://forecast.weather.gov/xml/current_obs/KHON.xml
KMHE,SD,"Mitchell, Mitchell Municipal Airport",43.76667,-98.03333,https://forecast.weather.gov/data/obhistory/KMHE.html,https://forecast.weather.gov/xml/current_obs/KMHE.rss,https://forecast.weather.gov/xml/current_obs/KMHE.xml
KATY,SD,"Watertown, Watertown Municipal Airport",44.90472,-97.14944,https://forecast.weather.gov/data/obhistory/KATY.html,https://forecast.weather.gov/xml/current_obs/KATY.rss,https://forecast.weather.gov/xml/current_obs/KATY.xml
KABR,SD,"Aberdeen, Aberdeen Regional Airport",45.44333,-98.41306,https://forecast.weather.gov/data/obhistory/KABR.html,https://forecast.weather.gov/xml/current_obs/KABR.rss,https://forecast.weather.gov/xml/current_obs/KABR.xml
KRAP,SD,"Rapid City, Rapid City Regional Airport",44.04556,-103.05389,https://forecast.weather.gov/data/obhistory/KRAP.html,https://forecast.weather.gov/xml/current_obs/KRAP.rss,https://forecast.weather.gov/xml/current_obs/KRAP.xml
KRCA,SD,Ellsworth Air Force Base,44.15,-103.1,https://forecast.weather.gov/data/obhistory/KRCA.html,https://forecast.weather.gov/xml/current_obs/KRCA.rss,https://forecast.weather.gov/xml/current_obs/KRCA.xml
KPIR,SD,"Pierre, Pierre Regional Airport",44.38278,-100.28583,https://forecast.weather.gov/data/obhistory/KPIR.html,https://forecast.weather.gov/xml/current_obs/KPIR.rss,https://forecast.weather.gov/xml/current_obs/KPIR.xml
K98D,SD,ONIDAMUNC,44.70045,-100.10077,https://forecast.weather.gov/data/obhistory/K98D.html,https://forecast.weather.gov/xml/current_obs/K98D.rss,https://forecast.weather.gov/xml/current_obs/K98D.xml
KICR,SD,"Winner, Bob Wiley Field Airport",43.39056,-99.8425,https://forecast.weather.gov/data/obhistory/KICR.html,https://forecast.weather.gov/xml/current_obs/KICR.rss,https://forecast.weather.gov/xml/current_obs/KICR.xml
KIEN,SD,"Pine Ridge, Pine Ridge Airport",43.02556,-102.52306,https://forecast.weather.gov/data/obhistory/KIEN.html,https://forecast.weather.gov/xml/current_obs/KIEN.rss,https://forecast.weather.gov/xml/current_obs/KIEN.xml
KMBG,SD,"Mobridge, Mobridge Municipal Airport",45.55,-100.40861,https://forecast.weather.gov/data/obhistory/KMBG.html,https://forecast.weather.gov/xml/current_obs/KMBG.rss,https://forecast.weather.gov/xml/current_obs/KMBG.xml
K2WX,SD,Buffalo,45.60444,-103.54639,https://forecast.weather.gov/data/obhistory/K2WX.html,https://forecast.weather.gov/xml/current_obs/K2WX.rss,https://forecast.weather.gov/xml/current_obs/K2WX.xml
KD07,SD,Faith,45.03194,-102.01917,https://forecast.weather.gov/data/obhistory/KD07.html,https://forecast.weather.gov/xml/current_obs/KD07.rss,https://forecast.weather.gov/xml/current_obs/KD07.xml
KPHP,SD,"Philip, Philip Airport",44.05111,-101.60111,https://forecast.weather.gov/data/obhistory/KPHP.html,https://forecast.weather.gov/xml/current_obs/KPHP.rss,https://forecast.weather.gov/xml/current_obs/KPHP.xml
K8D3,SD,"Sisseton, Sisseton Municipal Airport",45.66889,-96.99139,https://forecast.weather.gov/data/obhistory/K8D3.html,https://forecast.weather.gov/xml/current_obs/K8D3.rss,https://forecast.weather.gov/xml/current_obs/K8D3.xml
KCUT,SD,"Custer, Custer County Airport",43.73306,-103.6175,https://forecast.weather.gov/data/obhistory/KCUT.html,https://forecast.weather.gov/xml/current_obs/KCUT.rss,https://forecast.weather.gov/xml/current_obs/KCUT.xml
K49B,SD,STURGIS,44.418,-103.37545,https://forecast.weather.gov/data/obhistory/K49B.html,https://forecast.weather.gov/xml/current_obs/K49B.rss,https://forecast.weather.gov/xml/current_obs/K49B.xml
K1D8,SD,Redfield Municipal Airport,44.85657,-98.53123,https://forecast.weather.gov/data/obhistory/K1D8.html,https://forecast.weather.gov/xml/current_obs/K1D8.rss,https://forecast.weather.gov/xml/current_obs/K1D8.xml
K6E5,SD,DESMET,44.4308,-97.56118,https://forecast.weather.gov/data/obhistory/K6E5.html,https://forecast.weather.gov/xml/current_obs/K6E5.rss,https://forecast.weather.gov/xml/current_obs/K6E5.xml
KAGZ,SD,WAGNERMUNC,43.06332,-98.29618,https://forecast.weather.gov/data/obhistory/KAGZ.html,https://forecast.weather.gov/xml/current_obs/KAGZ.rss,https://forecast.weather.gov/xml/current_obs/KAGZ.xml
CWDC,SK,"Uranium City, Sask.",59.56667,-108.48333,https://forecast.weather.gov/data/obhistory/CWDC.html,https://forecast.weather.gov/xml/current_obs/CWDC.rss,https://forecast.weather.gov/xml/current_obs/CWDC.xml
CWFF,SK,Melfort Automatic Weather Reporting System,52.81667,-104.6,https://forecast.weather.gov/data/obhistory/CWFF.html,https://forecast.weather.gov/xml/current_obs/CWFF.rss,https://forecast.weather.gov/xml/current_obs/CWFF.xml
CWAQ,SK,Coronach Spc,49.05,-105.48333,https://forecast.weather.gov/data/obhistory/CWAQ.html,https://forecast.weather.gov/xml/current_obs/CWAQ.rss,https://forecast.weather.gov/xml/current_obs/CWAQ.xml
CZMJ,SK,MOOSE JAW CS,50.33,-105.55,https://forecast.weather.gov/data/obhistory/CZMJ.html,https://forecast.weather.gov/xml/current_obs/CZMJ.rss,https://forecast.weather.gov/xml/current_obs/CZMJ.xml
CWWF,SK,Weyburn Automatic Weather Reporting System,49.69466,-103.80091,https://forecast.weather.gov/data/obhistory/CWWF.html,https://forecast.weather.gov/xml/current_obs/CWWF.rss,https://forecast.weather.gov/xml/current_obs/CWWF.xml
CWBU,SK,NIPAWIN,53.33,-104,https://forecast.weather.gov/data/obhistory/CWBU.html,https://forecast.weather.gov/xml/current_obs/CWBU.rss,https://forecast.weather.gov/xml/current_obs/CWBU.xml
CWOY,SK,Wynyard Marine Aviation Reporting Station,51.76585,-104.19241,https://forecast.weather.gov/data/obhistory/CWOY.html,https://forecast.weather.gov/xml/current_obs/CWOY.rss,https://forecast.weather.gov/xml/current_obs/CWOY.xml
CWDJ,SK,Regina University,50.407,-104.58006,https://forecast.weather.gov/data/obhistory/CWDJ.html,https://forecast.weather.gov/xml/current_obs/CWDJ.rss,https://forecast.weather.gov/xml/current_obs/CWDJ.xml
CWJH,SK,Southend Automatic Weather Reporting System,56.33333,-103.28333,https://forecast.weather.gov/data/obhistory/CWJH.html,https://forecast.weather.gov/xml/current_obs/CWJH.rss,https://forecast.weather.gov/xml/current_obs/CWJH.xml
CWSR,SK,"Spiritwood West, Sask",53.36667,-107.55,https://forecast.weather.gov/data/obhistory/CWSR.html,https://forecast.weather.gov/xml/current_obs/CWSR.rss,https://forecast.weather.gov/xml/current_obs/CWSR.xml
CXBK,SK,"Bratts Lake, Sask.",50.2,-104.7,https://forecast.weather.gov/data/obhistory/CXBK.html,https://forecast.weather.gov/xml/current_obs/CXBK.rss,https://forecast.weather.gov/xml/current_obs/CXBK.xml
CWEH,SK,"Eastend Cypress, Sask",49.43333,-108.98333,https://forecast.weather.gov/data/obhistory/CWEH.html,https://forecast.weather.gov/xml/current_obs/CWEH.rss,https://forecast.weather.gov/xml/current_obs/CWEH.xml
CWIK,SK,"Broadview, Sask.",50.38333,-102.68333,https://forecast.weather.gov/data/obhistory/CWIK.html,https://forecast.weather.gov/xml/current_obs/CWIK.rss,https://forecast.weather.gov/xml/current_obs/CWIK.xml
CWIW,SK,Watrous East Automated Reporting Station,51.66703,-105.39838,https://forecast.weather.gov/data/obhistory/CWIW.html,https://forecast.weather.gov/xml/current_obs/CWIW.rss,https://forecast.weather.gov/xml/current_obs/CWIW.xml
CWJI,SK,Assiniboia Airport Automated Reporting Station,49.73333,-105.93333,https://forecast.weather.gov/data/obhistory/CWJI.html,https://forecast.weather.gov/xml/current_obs/CWJI.rss,https://forecast.weather.gov/xml/current_obs/CWJI.xml
CWVT,SK,"Buffalo Narrows, Sask.",55.83333,-108.43333,https://forecast.weather.gov/data/obhistory/CWVT.html,https://forecast.weather.gov/xml/current_obs/CWVT.rss,https://forecast.weather.gov/xml/current_obs/CWVT.xml
CWJX,SK,Leader Airport Automatic Weather Reporting System,50.9,-109.5,https://forecast.weather.gov/data/obhistory/CWJX.html,https://forecast.weather.gov/xml/current_obs/CWJX.rss,https://forecast.weather.gov/xml/current_obs/CWJX.xml
CXOX,SK,"La Ronge , Sask.",55.15,-105.26667,https://forecast.weather.gov/data/obhistory/CXOX.html,https://forecast.weather.gov/xml/current_obs/CXOX.rss,https://forecast.weather.gov/xml/current_obs/CXOX.xml
CWKO,SK,"Rockglen, Sask.",49.16667,-105.98333,https://forecast.weather.gov/data/obhistory/CWKO.html,https://forecast.weather.gov/xml/current_obs/CWKO.rss,https://forecast.weather.gov/xml/current_obs/CWKO.xml
CWLE,SK,Lucky Lake Automatic Weather Reporting System,50.95088,-107.14296,https://forecast.weather.gov/data/obhistory/CWLE.html,https://forecast.weather.gov/xml/current_obs/CWLE.rss,https://forecast.weather.gov/xml/current_obs/CWLE.xml
CWMQ,SK,Maplecreek Automatic Weather Reporting System,49.9,-109.46667,https://forecast.weather.gov/data/obhistory/CWMQ.html,https://forecast.weather.gov/xml/current_obs/CWMQ.rss,https://forecast.weather.gov/xml/current_obs/CWMQ.xml
CWRJ,SK,"Rosetown East, Sask",51.56667,-107.91667,https://forecast.weather.gov/data/obhistory/CWRJ.html,https://forecast.weather.gov/xml/current_obs/CWRJ.rss,https://forecast.weather.gov/xml/current_obs/CWRJ.xml
CWVN,SK,"Val Marie Southeast, Sask",49.06667,-107.58333,https://forecast.weather.gov/data/obhistory/CWVN.html,https://forecast.weather.gov/xml/current_obs/CWVN.rss,https://forecast.weather.gov/xml/current_obs/CWVN.xml
CWVP,SK,Cypress Hills Park,49.65,-109.51667,https://forecast.weather.gov/data/obhistory/CWVP.html,https://forecast.weather.gov/xml/current_obs/CWVP.rss,https://forecast.weather.gov/xml/current_obs/CWVP.xml
KM54,TN,Lebanon Municipal Airport,36.1904,-86.3157,https://forecast.weather.gov/data/obhistory/KM54.html,https://forecast.weather.gov/xml/current_obs/KM54.rss,https://forecast.weather.gov/xml/current_obs/KM54.xml
KMBT,TN,Murfreesboro Municipal Airport,35.87866,-86.37749,https://forecast.weather.gov/data/obhistory/KMBT.html,https://forecast.weather.gov/xml/current_obs/KMBT.rss,https://forecast.weather.gov/xml/current_obs/KMBT.xml
KOQT,TN,Oak Ridge,36.02278,-84.23333,https://forecast.weather.gov/data/obhistory/KOQT.html,https://forecast.weather.gov/xml/current_obs/KOQT.rss,https://forecast.weather.gov/xml/current_obs/KOQT.xml
KDKX,TN,Knoxville Downtown Airport,35.96581,-83.87169,https://forecast.weather.gov/data/obhistory/KDKX.html,https://forecast.weather.gov/xml/current_obs/KDKX.rss,https://forecast.weather.gov/xml/current_obs/KDKX.xml
KGCY,TN,Greeneville-Greene County Municipal Airport,36.19601,-82.81099,https://forecast.weather.gov/data/obhistory/KGCY.html,https://forecast.weather.gov/xml/current_obs/KGCY.rss,https://forecast.weather.gov/xml/current_obs/KGCY.xml
KBNA,TN,"Nashville, Nashville International Airport",36.11889,-86.68917,https://forecast.weather.gov/data/obhistory/KBNA.html,https://forecast.weather.gov/xml/current_obs/KBNA.rss,https://forecast.weather.gov/xml/current_obs/KBNA.xml
KFYE,TN,Somerville - Fayette County Airport,35.2061,-89.3929,https://forecast.weather.gov/data/obhistory/KFYE.html,https://forecast.weather.gov/xml/current_obs/KFYE.rss,https://forecast.weather.gov/xml/current_obs/KFYE.xml
KTRI,TN,"Bristol / Johnson / Kingsport, Tri-City Regional Airport",36.47972,-82.39889,https://forecast.weather.gov/data/obhistory/KTRI.html,https://forecast.weather.gov/xml/current_obs/KTRI.rss,https://forecast.weather.gov/xml/current_obs/KTRI.xml
KGKT,TN,Sevierville Gatlinburg - Pigeon Forge Airport,35.85681,-83.53334,https://forecast.weather.gov/data/obhistory/KGKT.html,https://forecast.weather.gov/xml/current_obs/KGKT.rss,https://forecast.weather.gov/xml/current_obs/KGKT.xml
KRZR,TN,Cleveland Regional Jetport,35.2115,-84.7998,https://forecast.weather.gov/data/obhistory/KRZR.html,https://forecast.weather.gov/xml/current_obs/KRZR.rss,https://forecast.weather.gov/xml/current_obs/KRZR.xml
KGZS,TN,Pulaski Abernathy Field Airport,35.1537,-87.0568,https://forecast.weather.gov/data/obhistory/KGZS.html,https://forecast.weather.gov/xml/current_obs/KGZS.rss,https://forecast.weather.gov/xml/current_obs/KGZS.xml
KJWN,TN,John C Tune Airport,36.18521,-86.88331,https://forecast.weather.gov/data/obhistory/KJWN.html,https://forecast.weather.gov/xml/current_obs/KJWN.rss,https://forecast.weather.gov/xml/current_obs/KJWN.xml
KTYS,TN,"Knoxville, McGhee Tyson Airport",35.81806,-83.98583,https://forecast.weather.gov/data/obhistory/KTYS.html,https://forecast.weather.gov/xml/current_obs/KTYS.rss,https://forecast.weather.gov/xml/current_obs/KTYS.xml
KUCY,TN,Union City - Everett-Stewart Regional Airport,36.38,-88.98,https://forecast.weather.gov/data/obhistory/KUCY.html,https://forecast.weather.gov/xml/current_obs/KUCY.rss,https://forecast.weather.gov/xml/current_obs/KUCY.xml
KPHT,TN,Paris - Henry County Airport,36.34,-88.38,https://forecast.weather.gov/data/obhistory/KPHT.html,https://forecast.weather.gov/xml/current_obs/KPHT.rss,https://forecast.weather.gov/xml/current_obs/KPHT.xml
K1M5,TN,Portland Municipal Airport,36.5929,-86.4769,https://forecast.weather.gov/data/obhistory/K1M5.html,https://forecast.weather.gov/xml/current_obs/K1M5.rss,https://forecast.weather.gov/xml/current_obs/K1M5.xml
K8A3,TN,Livingston Municipal Airport,36.4135,-85.31044,https://forecast.weather.gov/data/obhistory/K8A3.html,https://forecast.weather.gov/xml/current_obs/K8A3.rss,https://forecast.weather.gov/xml/current_obs/K8A3.xml
KM91,TN,Springfield Robertson County Airport,36.5363,-86.9189,https://forecast.weather.gov/data/obhistory/KM91.html,https://forecast.weather.gov/xml/current_obs/KM91.rss,https://forecast.weather.gov/xml/current_obs/KM91.xml
K2M2,TN,Lawrenceburg-Lawrence County Airport,35.23431,-87.25794,https://forecast.weather.gov/data/obhistory/K2M2.html,https://forecast.weather.gov/xml/current_obs/K2M2.rss,https://forecast.weather.gov/xml/current_obs/K2M2.xml
KCHA,TN,"Chattanooga, Lovell Field",35.03333,-85.2,https://forecast.weather.gov/data/obhistory/KCHA.html,https://forecast.weather.gov/xml/current_obs/KCHA.rss,https://forecast.weather.gov/xml/current_obs/KCHA.xml
KM04,TN,COVINGTON MUNI,35.58,-89.59,https://forecast.weather.gov/data/obhistory/KM04.html,https://forecast.weather.gov/xml/current_obs/KM04.rss,https://forecast.weather.gov/xml/current_obs/KM04.xml
KCKV,TN,Clarksville Outlaw Field,36.61689,-87.41174,https://forecast.weather.gov/data/obhistory/KCKV.html,https://forecast.weather.gov/xml/current_obs/KCKV.rss,https://forecast.weather.gov/xml/current_obs/KCKV.xml
KMOR,TN,Morristown Moore-Murrell Airport,36.1794,-83.3754,https://forecast.weather.gov/data/obhistory/KMOR.html,https://forecast.weather.gov/xml/current_obs/KMOR.rss,https://forecast.weather.gov/xml/current_obs/KMOR.xml
KMEM,TN,Memphis International Airport,35.05644,-89.98634,https://forecast.weather.gov/data/obhistory/KMEM.html,https://forecast.weather.gov/xml/current_obs/KMEM.rss,https://forecast.weather.gov/xml/current_obs/KMEM.xml
KSNH,TN,SAVANNAH/HARDIN CO,35.17,-88.22,https://forecast.weather.gov/data/obhistory/KSNH.html,https://forecast.weather.gov/xml/current_obs/KSNH.rss,https://forecast.weather.gov/xml/current_obs/KSNH.xml
KFYM,TN,Fayetteville Municipal Airport,35.0597,-86.564,https://forecast.weather.gov/data/obhistory/KFYM.html,https://forecast.weather.gov/xml/current_obs/KFYM.rss,https://forecast.weather.gov/xml/current_obs/KFYM.xml
KCSV,TN,"Crossville, Crossville Memorial-Whitson Field Airport",35.95139,-85.085,https://forecast.weather.gov/data/obhistory/KCSV.html,https://forecast.weather.gov/xml/current_obs/KCSV.rss,https://forecast.weather.gov/xml/current_obs/KCSV.xml
KRNC,TN,McMinnville Warren County Memorial Airport,35.6991,-85.8402,https://forecast.weather.gov/data/obhistory/KRNC.html,https://forecast.weather.gov/xml/current_obs/KRNC.rss,https://forecast.weather.gov/xml/current_obs/KRNC.xml
KMRC,TN,Columbia / Maury County,35.55,-87.18333,https://forecast.weather.gov/data/obhistory/KMRC.html,https://forecast.weather.gov/xml/current_obs/KMRC.rss,https://forecast.weather.gov/xml/current_obs/KMRC.xml
K0A9,TN,Elizabethton Municipal Airport,36.371,-82.173,https://forecast.weather.gov/data/obhistory/K0A9.html,https://forecast.weather.gov/xml/current_obs/K0A9.rss,https://forecast.weather.gov/xml/current_obs/K0A9.xml
K2M8,TN,Charles W Baker Airport,35.27848,-89.933,https://forecast.weather.gov/data/obhistory/K2M8.html,https://forecast.weather.gov/xml/current_obs/K2M8.rss,https://forecast.weather.gov/xml/current_obs/K2M8.xml
KMKL,TN,"Jackson, McKellar-Sipes Regional Airport",35.59306,-88.91667,https://forecast.weather.gov/data/obhistory/KMKL.html,https://forecast.weather.gov/xml/current_obs/KMKL.rss,https://forecast.weather.gov/xml/current_obs/KMKL.xml
KM01,TN,General Dewitt Spain Airport,35.20069,-90.05398,https://forecast.weather.gov/data/obhistory/KM01.html,https://forecast.weather.gov/xml/current_obs/KM01.rss,https://forecast.weather.gov/xml/current_obs/KM01.xml
KSRB,TN,Sparta Upper Cumberland Regional Airport,36.0559,-85.5307,https://forecast.weather.gov/data/obhistory/KSRB.html,https://forecast.weather.gov/xml/current_obs/KSRB.rss,https://forecast.weather.gov/xml/current_obs/KSRB.xml
K2A0,TN,Dayton,35.4817,-84.9322,https://forecast.weather.gov/data/obhistory/K2A0.html,https://forecast.weather.gov/xml/current_obs/K2A0.rss,https://forecast.weather.gov/xml/current_obs/K2A0.xml
KMNV,TN,Monroe County Airport,35.54522,-84.38039,https://forecast.weather.gov/data/obhistory/KMNV.html,https://forecast.weather.gov/xml/current_obs/KMNV.rss,https://forecast.weather.gov/xml/current_obs/KMNV.xml
KMQY,TN,"Smyrna, Smyrna Airport",36.00889,-86.52,https://forecast.weather.gov/data/obhistory/KMQY.html,https://forecast.weather.gov/xml/current_obs/KMQY.rss,https://forecast.weather.gov/xml/current_obs/KMQY.xml
KBGF,TN,Winchester Municipal Airport,35.1775,-86.0662,https://forecast.weather.gov/data/obhistory/KBGF.html,https://forecast.weather.gov/xml/current_obs/KBGF.rss,https://forecast.weather.gov/xml/current_obs/KBGF.xml
KTHA,TN,Tullahoma Regional Airport/William Northern Field,35.38,-86.2467,https://forecast.weather.gov/data/obhistory/KTHA.html,https://forecast.weather.gov/xml/current_obs/KTHA.rss,https://forecast.weather.gov/xml/current_obs/KTHA.xml
KSCX,TN,Scott Municipal Airport,36.45569,-84.58575,https://forecast.weather.gov/data/obhistory/KSCX.html,https://forecast.weather.gov/xml/current_obs/KSCX.rss,https://forecast.weather.gov/xml/current_obs/KSCX.xml
KHZD,TN,Huntingdon Carroll County Airport,36.08896,-88.46538,https://forecast.weather.gov/data/obhistory/KHZD.html,https://forecast.weather.gov/xml/current_obs/KHZD.rss,https://forecast.weather.gov/xml/current_obs/KHZD.xml
KM02,TN,Dickson Municipal Airport,36.1279,-87.4298,https://forecast.weather.gov/data/obhistory/KM02.html,https://forecast.weather.gov/xml/current_obs/KM02.rss,https://forecast.weather.gov/xml/current_obs/KM02.xml
KXNX,TN,Music City Executive Airport,36.37508,-86.40842,https://forecast.weather.gov/data/obhistory/KXNX.html,https://forecast.weather.gov/xml/current_obs/KXNX.rss,https://forecast.weather.gov/xml/current_obs/KXNX.xml
KPVE,TN,Lexington-Parsons Beech River Regional Airport,35.6564,-88.1954,https://forecast.weather.gov/data/obhistory/KPVE.html,https://forecast.weather.gov/xml/current_obs/KPVE.rss,https://forecast.weather.gov/xml/current_obs/KPVE.xml
KNQA,TN,"Millington, Millington Municipal Airport",35.35667,-89.87028,https://forecast.weather.gov/data/obhistory/KNQA.html,https://forecast.weather.gov/xml/current_obs/KNQA.rss,https://forecast.weather.gov/xml/current_obs/KNQA.xml
KMMI,TN,Athens McMinn County Airport,35.3973,-84.5626,https://forecast.weather.gov/data/obhistory/KMMI.html,https://forecast.weather.gov/xml/current_obs/KMMI.rss,https://forecast.weather.gov/xml/current_obs/KMMI.xml
KRKW,TN,Rockwood Municipal Airport,35.92501,-84.691,https://forecast.weather.gov/data/obhistory/KRKW.html,https://forecast.weather.gov/xml/current_obs/KRKW.rss,https://forecast.weather.gov/xml/current_obs/KRKW.xml
KLUG,TN,Ellington Airport,35.50697,-86.80389,https://forecast.weather.gov/data/obhistory/KLUG.html,https://forecast.weather.gov/xml/current_obs/KLUG.rss,https://forecast.weather.gov/xml/current_obs/KLUG.xml
KJCT,TX,"Junction, Kimble County Airport",30.51083,-99.76639,https://forecast.weather.gov/data/obhistory/KJCT.html,https://forecast.weather.gov/xml/current_obs/KJCT.rss,https://forecast.weather.gov/xml/current_obs/KJCT.xml
KBYY,TX,"Bay City, Bay City Municipal Airport",28.97306,-95.86333,https://forecast.weather.gov/data/obhistory/KBYY.html,https://forecast.weather.gov/xml/current_obs/KBYY.rss,https://forecast.weather.gov/xml/current_obs/KBYY.xml
KDZB,TX,Horseshoe Bay Resort Airpark,30.5271,-98.3588,https://forecast.weather.gov/data/obhistory/KDZB.html,https://forecast.weather.gov/xml/current_obs/KDZB.rss,https://forecast.weather.gov/xml/current_obs/KDZB.xml
KT78,TX,Liberty Municipal Airport,30.07781,-94.69856,https://forecast.weather.gov/data/obhistory/KT78.html,https://forecast.weather.gov/xml/current_obs/KT78.rss,https://forecast.weather.gov/xml/current_obs/KT78.xml
KRYW,TX,"Lago Vista TX, Rusty Allen Airport",30.4967,-97.9659,https://forecast.weather.gov/data/obhistory/KRYW.html,https://forecast.weather.gov/xml/current_obs/KRYW.rss,https://forecast.weather.gov/xml/current_obs/KRYW.xml
KCPT,TX,"Cleburne, Cleburne Municipal Airport",32.35361,-97.43361,https://forecast.weather.gov/data/obhistory/KCPT.html,https://forecast.weather.gov/xml/current_obs/KCPT.rss,https://forecast.weather.gov/xml/current_obs/KCPT.xml
KEDC,TX,Austin Executive Airport,30.3925,-97.5621,https://forecast.weather.gov/data/obhistory/KEDC.html,https://forecast.weather.gov/xml/current_obs/KEDC.rss,https://forecast.weather.gov/xml/current_obs/KEDC.xml
KT82,TX,"Fredericksburg, Gillespie County Airport",30.24361,-98.90944,https://forecast.weather.gov/data/obhistory/KT82.html,https://forecast.weather.gov/xml/current_obs/KT82.rss,https://forecast.weather.gov/xml/current_obs/KT82.xml
KASL,TX,Marshall,32.5205,-94.3078,https://forecast.weather.gov/data/obhistory/KASL.html,https://forecast.weather.gov/xml/current_obs/KASL.rss,https://forecast.weather.gov/xml/current_obs/KASL.xml
KDUX,TX,"Dumas, Moore County Airport",35.85778,-102.01306,https://forecast.weather.gov/data/obhistory/KDUX.html,https://forecast.weather.gov/xml/current_obs/KDUX.rss,https://forecast.weather.gov/xml/current_obs/KDUX.xml
KRWV,TX,"Caldwell, Caldwell Municipal Airport",30.51528,-96.70389,https://forecast.weather.gov/data/obhistory/KRWV.html,https://forecast.weather.gov/xml/current_obs/KRWV.rss,https://forecast.weather.gov/xml/current_obs/KRWV.xml
KE38,TX,"Alpine, Alpine-Casparis Municipal Airport",30.38417,-103.68333,https://forecast.weather.gov/data/obhistory/KE38.html,https://forecast.weather.gov/xml/current_obs/KE38.rss,https://forecast.weather.gov/xml/current_obs/KE38.xml
KTKI,TX,McKinney - McKinney National Airport,33.17778,-96.59028,https://forecast.weather.gov/data/obhistory/KTKI.html,https://forecast.weather.gov/xml/current_obs/KTKI.rss,https://forecast.weather.gov/xml/current_obs/KTKI.xml
KBMQ,TX,"Burnet, Burnet Municipal Craddock Field",30.74056,-98.23528,https://forecast.weather.gov/data/obhistory/KBMQ.html,https://forecast.weather.gov/xml/current_obs/KBMQ.rss,https://forecast.weather.gov/xml/current_obs/KBMQ.xml
KEBG,TX,"Edinburg, Edinburg International Airport",26.44194,-98.12944,https://forecast.weather.gov/data/obhistory/KEBG.html,https://forecast.weather.gov/xml/current_obs/KEBG.rss,https://forecast.weather.gov/xml/current_obs/KEBG.xml
KECU,TX,"Rocksprings, Edwards County Airport",29.94667,-100.17361,https://forecast.weather.gov/data/obhistory/KECU.html,https://forecast.weather.gov/xml/current_obs/KECU.rss,https://forecast.weather.gov/xml/current_obs/KECU.xml
K66R,TX,Robert R Wells Jr Airport,29.6411,-96.5158,https://forecast.weather.gov/data/obhistory/K66R.html,https://forecast.weather.gov/xml/current_obs/K66R.rss,https://forecast.weather.gov/xml/current_obs/K66R.xml
KDRT,TX,"Del Rio, Del Rio International Airport",29.37472,-100.92361,https://forecast.weather.gov/data/obhistory/KDRT.html,https://forecast.weather.gov/xml/current_obs/KDRT.rss,https://forecast.weather.gov/xml/current_obs/KDRT.xml
KDLF,TX,Laughlin Air Force Base Auxiliary Airfield,29.36652,-100.78469,https://forecast.weather.gov/data/obhistory/KDLF.html,https://forecast.weather.gov/xml/current_obs/KDLF.rss,https://forecast.weather.gov/xml/current_obs/KDLF.xml
KLBX,TX,"Angleton / Lake Jackson, Brazoria County Airport",29.11536,-95.46323,https://forecast.weather.gov/data/obhistory/KLBX.html,https://forecast.weather.gov/xml/current_obs/KLBX.rss,https://forecast.weather.gov/xml/current_obs/KLBX.xml
KSJT,TX,"San Angelo, Mathis Field",31.35139,-100.49389,https://forecast.weather.gov/data/obhistory/KSJT.html,https://forecast.weather.gov/xml/current_obs/KSJT.rss,https://forecast.weather.gov/xml/current_obs/KSJT.xml
KDHT,TX,"Dalhart, Dalhart Municipal Airport",36.02333,-102.54722,https://forecast.weather.gov/data/obhistory/KDHT.html,https://forecast.weather.gov/xml/current_obs/KDHT.rss,https://forecast.weather.gov/xml/current_obs/KDHT.xml
KMRF,TX,Marfa,30.36667,-104.01667,https://forecast.weather.gov/data/obhistory/KMRF.html,https://forecast.weather.gov/xml/current_obs/KMRF.rss,https://forecast.weather.gov/xml/current_obs/KMRF.xml
KMAF,TX,"Midland, Midland International Airport",31.94778,-102.20861,https://forecast.weather.gov/data/obhistory/KMAF.html,https://forecast.weather.gov/xml/current_obs/KMAF.rss,https://forecast.weather.gov/xml/current_obs/KMAF.xml
KBPT,TX,Beaumont/Port Arthur Southeast Texas Regional Airport,29.9521,-94.0261,https://forecast.weather.gov/data/obhistory/KBPT.html,https://forecast.weather.gov/xml/current_obs/KBPT.rss,https://forecast.weather.gov/xml/current_obs/KBPT.xml
KE42,TX,Major Samuel B Cornelius Field Airport,36.221,-101.1945,https://forecast.weather.gov/data/obhistory/KE42.html,https://forecast.weather.gov/xml/current_obs/KE42.rss,https://forecast.weather.gov/xml/current_obs/KE42.xml
KLBB,TX,"Lubbock, Lubbock International Airport",33.6675,-101.82139,https://forecast.weather.gov/data/obhistory/KLBB.html,https://forecast.weather.gov/xml/current_obs/KLBB.rss,https://forecast.weather.gov/xml/current_obs/KLBB.xml
